"dependent.var","numbers","repeat.var","Area","Governorate","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"h_2",0.223300970873786,"strata","An Naser","Rafah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",22,"20% - 29%","HHs that accessed Health services"
"h_2",0.0776699029126214,"strata","An Nuseirat","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",8,"0% - 9%","HHs that accessed Health services"
"h_2",0.0956521739130435,"strata","Beit Lahiya","North Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",10,"10% - 19%","HHs that accessed Health services"
"h_2",0.243243243243243,"strata","Al Bureij Camp","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",24,"20% - 29%","HHs that accessed Health services"
"h_2",0.0882352941176471,"strata","Deir al Balah","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",9,"0% - 9%","HHs that accessed Health services"
"h_2",0.0505050505050505,"strata","Deir al Balah Camp","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",5,"0% - 9%","HHs that accessed Health services"
"h_2",0.382352941176471,"strata","Gaza","Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",38,"30% - 39%","HHs that accessed Health services"
"h_2",0.414414414414414,"strata","Jabalya","North Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",41,"40% - 49%","HHs that accessed Health services"
"h_2",0.138888888888889,"strata","Jabalya Camp","North Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",14,"10% - 19%","HHs that accessed Health services"
"h_2",0.338235294117647,"strata","Juhor ad Dik","Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",34,"30% - 39%","HHs that accessed Health services"
"h_2",0.266666666666667,"strata","Khan Yunis","Khan Younis","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",27,"20% - 29%","HHs that accessed Health services"
"h_2",0.15625,"strata","Shokat as Sufi","Rafah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",16,"10% - 19%","HHs that accessed Health services"
"h_2",0.209090909090909,"strata","Az Zawayda","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",21,"20% - 29%","HHs that accessed Health services"
"h_2",0.171428571428571,"strata","Bani Suheila","Khan Younis","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",17,"10% - 19%","HHs that accessed Health services"
"h_2",0.226086956521739,"strata","Beit Hanoun","North Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",23,"20% - 29%","HHs that accessed Health services"
"h_2",0.2,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",20,"20% - 29%","HHs that accessed Health services"
"h_2",0.275862068965517,"strata","An Nuseirat Camp","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",28,"20% - 29%","HHs that accessed Health services"
"h_2",0.185840707964602,"strata","Rafah","Rafah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",19,"10% - 19%","HHs that accessed Health services"
"h_2",0.0740740740740741,"strata","Rafah Camp","Rafah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",7,"0% - 9%","HHs that accessed Health services"
"h_2",0.275510204081633,"strata","Ash Shati' Camp","North Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",28,"20% - 29%","HHs that accessed Health services"
"h_2",0.155339805825243,"strata","Umm an Naser","North Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",16,"10% - 19%","HHs that accessed Health services"
"h_2",0.193548387096774,"strata","Wadi as Salqa","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",19,"10% - 19%","HHs that accessed Health services"
"h_2",0.323232323232323,"strata","Khuza'a","Khan Younis","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",32,"30% - 39%","HHs that accessed Health services"
"h_2",0.173913043478261,"strata","Madinat Ezahra","Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",17,"10% - 19%","HHs that accessed Health services"
"h_2",0.12621359223301,"strata","Al Maghazi Camp","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",13,"10% - 19%","HHs that accessed Health services"
"h_2",0.12037037037037,"strata","Khan Yunis Camp","Khan Younis","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",12,"10% - 19%","HHs that accessed Health services"
"hlth_pov_vul",0.785123966942149,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","Health and Monetary","Health and Monetary",79,"70% - 79%","Total Population"
"hlth_pov_vul",0.90625,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","Health and Monetary","Health and Monetary",91,"90% - 100%","Total Population"
"hlth_pov_vul",0.7578125,"strata","Al Bureij","Deir Al-Balah","Vulnerability","Health and Monetary","Health and Monetary",76,"70% - 79%","Total Population"
"hlth_pov_vul",0.8125,"strata","Al Fukhkhari","Khan Younis","Vulnerability","Health and Monetary","Health and Monetary",81,"80% - 89%","Total Population"
"hlth_pov_vul",0.818181818181818,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","Health and Monetary","Health and Monetary",82,"80% - 89%","Total Population"
"hlth_pov_vul",0.798387096774194,"strata","Al Mughraqa","Gaza","Vulnerability","Health and Monetary","Health and Monetary",80,"80% - 89%","Total Population"
"hlth_pov_vul",0.828571428571429,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","Health and Monetary","Health and Monetary",83,"80% - 89%","Total Population"
"hlth_pov_vul",0.883720930232558,"strata","Al Qarara","Khan Younis","Vulnerability","Health and Monetary","Health and Monetary",88,"80% - 89%","Total Population"
"hlth_pov_vul",0.826446280991736,"strata","An Naser","Rafah","Vulnerability","Health and Monetary","Health and Monetary",83,"80% - 89%","Total Population"
"hlth_pov_vul",0.755905511811024,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","Health and Monetary","Health and Monetary",76,"70% - 79%","Total Population"
"hlth_pov_vul",0.915966386554622,"strata","Shokat as Sufi","Rafah","Vulnerability","Health and Monetary","Health and Monetary",92,"90% - 100%","Total Population"
"hlth_pov_vul",0.751937984496124,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","Health and Monetary","Health and Monetary",75,"70% - 79%","Total Population"
"hlth_pov_vul",0.692307692307692,"strata","Bani Suheila","Khan Younis","Vulnerability","Health and Monetary","Health and Monetary",69,"60% - 69%","Total Population"
"hlth_pov_vul",0.852713178294574,"strata","Beit Hanoun","North Gaza","Vulnerability","Health and Monetary","Health and Monetary",85,"80% - 89%","Total Population"
"hlth_pov_vul",0.775193798449612,"strata","Beit Lahiya","North Gaza","Vulnerability","Health and Monetary","Health and Monetary",78,"70% - 79%","Total Population"
