"dependent.var","independent.var.value","numbers","repeat.var","Area","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"h_1","Female headed households",0.485536984618197,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",49,"40% - 49%","Total Population"
"h_1","Households without disability",0.529572812049326,"hno_strata","Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",53,"50% - 59%","Total Population"
"h_1","Male headed households",0.564072349090716,"hno_strata","Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",56,"50% - 59%","Total Population"
"h_1","Households with disability",0.76525326017143,"hno_strata","Rafah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",77,"70% - 79%","Total Population"
"h_1","Households without disability",0.442989033636374,"hno_strata","Rafah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",44,"40% - 49%","Total Population"
"h_1","Male headed households",0.38137741202525,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",38,"30% - 39%","Total Population"
"h_1","Households with disability",0.83327889969255,"hno_strata","Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",83,"80% - 89%","Total Population"
"h_1","Out-of Camp Refugee households",0.399379158026914,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",40,"40% - 49%","Total Population"
"h_1","All households",0.393758992,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",39,"30% - 39%","Total Population"
"h_1","Out-of Camp Refugee households",0.463864685767266,"hno_strata","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",46,"40% - 49%","Total Population"
"h_1","Non Refugee households",0.338595292519803,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",34,"30% - 39%","Total Population"
"h_1","Households with disability",0.80963881369595,"hno_strata","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",81,"80% - 89%","Total Population"
"h_1","In Camp Refugee households",0.548387096774194,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",55,"50% - 59%","Total Population"
"h_1","Households with disability",0.62547073906283,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",63,"60% - 69%","Total Population"
"h_1","Households without disability",0.432704038230326,"hno_strata","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",43,"40% - 49%","Total Population"
"h_1","Households without disability",0.415470905381512,"hno_strata","North Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",42,"40% - 49%","Total Population"
"h_1","Non Refugee households",0.459908869659022,"hno_strata","North Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",46,"40% - 49%","Total Population"
"h_1","In Camp Refugee households",0.571428571428572,"hno_strata","North Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",57,"50% - 59%","Total Population"
"h_1","Non Refugee households",0.315539626475862,"hno_strata","Rafah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",32,"30% - 39%","Total Population"
"h_1","Out-of Camp Refugee households",0.662173186173074,"hno_strata","Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",66,"60% - 69%","Total Population"
"h_1","Female headed households",0.651201632987563,"hno_strata","Rafah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",65,"60% - 69%","Total Population"
"h_1","Male headed households",0.482102606344667,"hno_strata","Rafah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",48,"40% - 49%","Total Population"
"h_1","In Camp Refugee households",0.537679666148569,"hno_strata","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",54,"50% - 59%","Total Population"
"h_1","Households without disability",0.362374648271433,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",36,"30% - 39%","Total Population"
"h_1","In Camp Refugee households",0.5078125,"hno_strata","Rafah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",51,"50% - 59%","Total Population"
"h_1","Out-of Camp Refugee households",0.444312462924295,"hno_strata","North Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",44,"40% - 49%","Total Population"
"h_1","Female headed households",0.671872679597536,"hno_strata","North Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",67,"60% - 69%","Total Population"
"h_1","Households with disability",0.673693297366523,"hno_strata","North Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",67,"60% - 69%","Total Population"
"h_1","Non Refugee households",0.467104484436854,"hno_strata","Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",47,"40% - 49%","Total Population"
"h_1","Non Refugee households",0.439270136279439,"hno_strata","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",44,"40% - 49%","Total Population"
"h_1","Out-of Camp Refugee households",0.526121119244758,"hno_strata","Rafah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",53,"50% - 59%","Total Population"
"h_1","Male headed households",0.444036090139692,"hno_strata","North Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",44,"40% - 49%","Total Population"
"h_1","In Camp Refugee households",0.573770491803279,"hno_strata","Gaza","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",57,"50% - 59%","Total Population"
"h_2","Non Refugee households",0.329982303950229,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",33,"30% - 39%","HHs that accessed Health services"
"h_2","Out-of Camp Refugee households",0.259107883075374,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",26,"20% - 29%","HHs that accessed Health services"
"h_2","Male headed households",0.377012030154582,"hno_strata","Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",38,"30% - 39%","HHs that accessed Health services"
"h_2","All households",0.155102584,"hno_strata","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",16,"10% - 19%","HHs that accessed Health services"
"h_2","Male headed households",0.164089697595755,"hno_strata","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",16,"10% - 19%","HHs that accessed Health services"
"h_2","Female headed households",0.108164307965806,"hno_strata","Deir Al-Balah","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",11,"10% - 19%","HHs that accessed Health services"
"h_2","Female headed households",0.320531764193439,"hno_strata","Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",32,"30% - 39%","HHs that accessed Health services"
"h_2","Female headed households",0.237289001086201,"hno_strata","Khan Younis","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",24,"20% - 29%","HHs that accessed Health services"
"h_2","Households without disability",0.267715528377701,"hno_strata","North Gaza","Health Vulnerability","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection","% of HHs with at least one member who faced difficulties in accessing health services in the 3 months prior to data collection",27,"20% - 29%","HHs that accessed Health services"
