"dependent.var","independent.var.value","numbers","repeat.var","Area","Vulnerability Dimension","research.question","Indicator","Percent","Percent_groups","Population Reference"
"h_1","Non Refugee households",0.235294117647059,"strata","Madinat Ezahra","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",24,"20% - 29%","Total Population"
"h_1","In Camp Refugee households",0.480314960629921,"strata","Al Maghazi Camp","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",48,"40% - 49%","Total Population"
"h_1","In Camp Refugee households",0.559055118110236,"strata","An Nuseirat Camp","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",56,"50% - 59%","Total Population"
"h_1","Male headed households",0.352941176470588,"strata","Al Fukhkhari","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",35,"30% - 39%","Total Population"
"h_1","Female headed households",0.2,"strata","Al Fukhkhari","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",20,"20% - 29%","Total Population"
"h_1","Male headed households",0.441441441441441,"strata","Al Maghazi","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",44,"40% - 49%","Total Population"
"h_1","Female headed households",0.9,"strata","Al Maghazi","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",90,"90% - 100%","Total Population"
"h_1","Male headed households",0.451327433628319,"strata","Al Mughraqa","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",45,"40% - 49%","Total Population"
"h_1","Female headed households",0.727272727272727,"strata","Al Mughraqa","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",73,"70% - 79%","Total Population"
"h_1","Male headed households",0.494505494505494,"strata","Al Musaddar","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",49,"40% - 49%","Total Population"
"h_1","Female headed households",0.5,"strata","Al Musaddar","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",50,"50% - 59%","Total Population"
"h_1","Male headed households",0.37037037037037,"strata","Al Qarara","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",37,"30% - 39%","Total Population"
"h_1","Female headed households",0.380952380952381,"strata","Al Qarara","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",38,"30% - 39%","Total Population"
"h_1","Female headed households",0.714285714285714,"strata","An Naser","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",71,"70% - 79%","Total Population"
"h_1","Male headed households",0.439252336448598,"strata","An Naser","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",44,"40% - 49%","Total Population"
"h_1","Male headed households",0.440860215053763,"strata","An Nuseirat","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",44,"40% - 49%","Total Population"
"h_1","Female headed households",0.441176470588235,"strata","An Nuseirat","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",44,"40% - 49%","Total Population"
"h_1","Male headed households",0.466019417475728,"strata","Shokat as Sufi","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",47,"40% - 49%","Total Population"
"h_1","Male headed households",0.558558558558559,"strata","Deir al Balah Camp","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",56,"50% - 59%","Total Population"
"h_1","Households with disability",0.5,"strata","Al Musaddar","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",50,"50% - 59%","Total Population"
"h_1","Households with disability",0.5,"strata","Al Qarara","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",50,"50% - 59%","Total Population"
"h_1","Male headed households",0.290909090909091,"strata","Bani Suheila","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",29,"20% - 29%","Total Population"
"h_1","Female headed households",0.5,"strata","Bani Suheila","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",50,"50% - 59%","Total Population"
"h_1","Male headed households",0.408695652173913,"strata","Beit Hanoun","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",41,"40% - 49%","Total Population"
"h_1","Female headed households",0.785714285714286,"strata","Beit Hanoun","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",79,"70% - 79%","Total Population"
"h_1","Male headed households",0.460869565217391,"strata","Beit Lahiya","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",46,"40% - 49%","Total Population"
"h_1","Female headed households",0.785714285714286,"strata","Beit Lahiya","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",79,"70% - 79%","Total Population"
"h_1","Male headed households",0.513513513513513,"strata","Al Bureij Camp","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",51,"50% - 59%","Total Population"
"h_1","Female headed households",0.705882352941177,"strata","Al Bureij Camp","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",71,"70% - 79%","Total Population"
"h_1","Male headed households",0.439655172413793,"strata","Deir al Balah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",44,"40% - 49%","Total Population"
"h_1","Female headed households",0.666666666666667,"strata","Deir al Balah","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",67,"60% - 69%","Total Population"
"h_1","Households with disability",0.684210526315789,"strata","An Naser","Health Vulnerability","% of HHs with at least one member who has a chronic disease","% of HHs with at least one member who has a chronic disease",68,"60% - 69%","Total Population"
