"dependent.var","numbers","repeat.var","repeat.var.value","Indicator Group / Sector","research.question","sub.research.question"
"ep2_vi",0,"governorate_wb","jenin","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0.0169491525423729,"governorate_wb","jericho","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","hebron","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","bethlehem","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","bethlehem","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","hebron","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","jenin","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0.0169491525423729,"governorate_wb","jericho","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0.00697642712379247,"governorate_wb","jerusalem_2","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","nablus","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","qalqiliya","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","ramallah","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","salfit","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0.0454545454545454,"governorate_wb","tubas","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","tulkarm","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","tulkarm","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","nablus","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","qalqiliya","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","ramallah","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0.00697642712379247,"governorate_wb","jerusalem_2","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0.0454545454545454,"governorate_wb","tubas","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vi",0,"governorate_wb","salfit","Education, Protection","% of households reporting barriers to school by type of barriers","Lack of available schools in the area"
"ep2_vii",0,"governorate_wb","jenin","Education, Protection","% of households reporting barriers to school by type of barriers","Our children can’t physically go to the school"
"ep2_vii",0.0338983050847458,"governorate_wb","jericho","Education, Protection","% of households reporting barriers to school by type of barriers","Our children can’t physically go to the school"
"ep2_vii",0.0075667461581291,"governorate_wb","hebron","Education, Protection","% of households reporting barriers to school by type of barriers","Our children can’t physically go to the school"
"ep2_vii",0,"governorate_wb","qalqiliya","Education, Protection","% of households reporting barriers to school by type of barriers","Our children can’t physically go to the school"
