X_uuid;difficulty_sex;difficulty_age;difficulty_seeing;difficulty_hearing;difficulty_walking;difficulty_remembering;difficulty_washing;difficulty_communicating
f64e54c0-a8a0-4d48-9460-cf958283c325;female;28;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
1a43cc86-db02-4969-b798-5517571d9b43;female;20;some_difficulty;;no_difficulty;;;
1a43cc86-db02-4969-b798-5517571d9b43;female;43;no_difficulty;;some_difficulty;;;
ee7188ab-4532-46c1-a117-fe665f29f7c3;male;60;no_difficulty;some_difficulty;;;;
ee7188ab-4532-46c1-a117-fe665f29f7c3;male;8;a_lot_of_difficulty;no_difficulty;;;;
2e3728a7-45a3-4d17-860f-ec6c05085380;female;60;some_difficulty;;;;;
38d2ed2f-e290-46e0-9286-423087266c6f;male;40;;some_difficulty;;;;
71e39799-1de9-42e0-8baa-8783390c8a43;female;82;;;a_lot_of_difficulty;;;
d1439ce2-cb1a-4f85-bb08-2591638a802e;female;72;;some_difficulty;a_lot_of_difficulty;;;
b18f2e9a-d67c-4066-ad7b-1ed7adcd31d9;female;4;;;;;;
8b034100-d08d-49a6-9508-e6e363baca17;male;62;;;some_difficulty;;;
2e6bb62d-7acf-4419-bdcb-a4676a7948d9;female;65;;;some_difficulty;;;
41a4388e-c36e-4f64-b5de-bb68f6ed714b;male;36;some_difficulty;;;a_lot_of_difficulty;;
41a4388e-c36e-4f64-b5de-bb68f6ed714b;female;35;some_difficulty;;;some_difficulty;;
a44fe983-86af-4ba7-bb65-1d48bc4f6f3f;male;59;;;a_lot_of_difficulty;;;
b0d7e2be-097f-4bd0-b680-051d8199aba7;male;46;some_difficulty;;no_difficulty;;;
b0d7e2be-097f-4bd0-b680-051d8199aba7;female;80;no_difficulty;;cannot_do_at_all;;;
935bbc0c-fd24-41c5-8cf3-bf96f0b68d5b;female;52;a_lot_of_difficulty;;;;;
14d2b747-8443-4124-a60c-debbc6725128;female;58;a_lot_of_difficulty;;;;;
43f04539-ce33-4c31-87d9-f994bb0890eb;female;34;a_lot_of_difficulty;;;;;
3ecd6d19-d0ad-4422-a5c9-b3e42dbaa8a0;male;23;some_difficulty;;;;;
474f15ec-73ec-45d4-9c91-d96fbe3bf93a;female;27;no_difficulty;;;;;
474f15ec-73ec-45d4-9c91-d96fbe3bf93a;female;7;no_difficulty;;;;;
9e4f6fc6-d095-4e24-b8ec-8fdda5d90430;male;45;cannot_do_at_all;;;no_difficulty;;no_difficulty
9e4f6fc6-d095-4e24-b8ec-8fdda5d90430;female;15;no_difficulty;;;some_difficulty;;no_difficulty
9e4f6fc6-d095-4e24-b8ec-8fdda5d90430;male;10;no_difficulty;;;no_difficulty;;some_difficulty
7aa4c408-65d9-42fc-8d8c-37ebd7d00801;male;56;a_lot_of_difficulty;;;;;
7aa4c408-65d9-42fc-8d8c-37ebd7d00801;female;48;a_lot_of_difficulty;;;;;
8947c4b7-5c02-40db-b840-f2ad14e7f922;female;4;;;;;;
f35e0b26-aed6-4b0e-9cce-dbe97e3ff657;male;75;;a_lot_of_difficulty;no_difficulty;no_difficulty;no_difficulty;no_difficulty
f35e0b26-aed6-4b0e-9cce-dbe97e3ff657;female;40;;no_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
f35e0b26-aed6-4b0e-9cce-dbe97e3ff657;female;73;;no_difficulty;a_lot_of_difficulty;no_difficulty;no_difficulty;no_difficulty
8ed8aff6-f44e-425f-a375-f08578e64f31;male;80;a_lot_of_difficulty;a_lot_of_difficulty;;;;
8ed8aff6-f44e-425f-a375-f08578e64f31;female;75;a_lot_of_difficulty;no_difficulty;;;;
d39e0636-0934-4f97-865c-0064960ae3ad;female;84;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;;cannot_do_at_all;
6ce67b28-8a27-4209-8ef8-6f82e8917ff0;male;14;;no_difficulty;;a_lot_of_difficulty;;a_lot_of_difficulty
6ce67b28-8a27-4209-8ef8-6f82e8917ff0;male;11;;some_difficulty;;cannot_do_at_all;;cannot_do_at_all
ffa114de-41ca-4d98-8888-d0cd9205ea4f;female;19;;;some_difficulty;;;
8237342e-c24c-4500-8e4f-d0cc16a93e4b;male;58;;;a_lot_of_difficulty;;;
8237342e-c24c-4500-8e4f-d0cc16a93e4b;female;57;;;a_lot_of_difficulty;;;
8dc5da33-cf99-499a-91ba-5c16f36122f7;male;28;;;some_difficulty;;;
98e09664-cb59-4be1-998c-64e51a7c09d2;female;75;;a_lot_of_difficulty;a_lot_of_difficulty;;;
aec32325-256d-4dea-ae5f-29b27eb31bf8;male;3;;;;;;
c7f9b416-112a-47b8-8eb6-faa74087da18;male;75;some_difficulty;some_difficulty;a_lot_of_difficulty;;;
d293930d-7b87-4139-ba4e-05c0c7917214;male;72;a_lot_of_difficulty;;no_difficulty;;;
d293930d-7b87-4139-ba4e-05c0c7917214;male;67;no_difficulty;;a_lot_of_difficulty;;;
7e3e91cd-5864-4352-868b-05eaf6d729c6;male;61;;;some_difficulty;;;
7e3e91cd-5864-4352-868b-05eaf6d729c6;male;27;;;some_difficulty;;;
3b9f722e-0663-4b56-90b2-db8e498040d2;female;83;some_difficulty;;a_lot_of_difficulty;;;
3b9f722e-0663-4b56-90b2-db8e498040d2;male;25;a_lot_of_difficulty;;no_difficulty;;;
549212f3-e3fa-487c-9a94-900501ee7a1e;female;70;a_lot_of_difficulty;;a_lot_of_difficulty;;;
cbac3bf4-137a-4f52-a737-9d5dee308eef;male;46;a_lot_of_difficulty;;;a_lot_of_difficulty;;
16a263d8-b891-4c3b-b0a1-edee869c4e5d;male;6;a_lot_of_difficulty;;;;;
8c056ae2-de72-4069-b6e6-8ec983d01ee5;male;27;a_lot_of_difficulty;;;;;
f44a73da-1c4a-4c53-bfa6-0bd500bca630;male;72;;;a_lot_of_difficulty;;;
43eea72f-b80d-46aa-b827-8edf82804760;male;35;;;;;some_difficulty;
d5b4d5ee-de9d-41cd-b97a-87c97fb40d0a;male;8;;;a_lot_of_difficulty;a_lot_of_difficulty;cannot_do_at_all;cannot_do_at_all
6c368393-8dcb-4075-935c-9a96131f1084;male;43;;;a_lot_of_difficulty;;;
dfe2d9db-b369-4017-98ac-bdd6f8eabec8;male;37;;some_difficulty;;;;
744b65e4-ecb1-43aa-b6ad-67775f9e8906;female;26;no_difficulty;;;some_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
744b65e4-ecb1-43aa-b6ad-67775f9e8906;male;21;no_difficulty;;;a_lot_of_difficulty;no_difficulty;some_difficulty
744b65e4-ecb1-43aa-b6ad-67775f9e8906;male;14;some_difficulty;;;a_lot_of_difficulty;no_difficulty;no_difficulty
a569316c-53b7-48e4-8c16-a6f74f953dff;female;73;;;a_lot_of_difficulty;;;
ad0bd2b7-8b3d-4b37-907b-e3ceee56ee66;male;53;some_difficulty;;;;;
ad0bd2b7-8b3d-4b37-907b-e3ceee56ee66;female;21;some_difficulty;;;;;
ad0bd2b7-8b3d-4b37-907b-e3ceee56ee66;female;13;some_difficulty;;;;;
f69abf78-92e8-4d19-9353-83abdd02047a;male;86;;;some_difficulty;;;
77a6c44f-c526-44ba-9193-168defc2c72b;male;36;;;some_difficulty;;;
a1ca1bf2-f74b-414a-84ac-bf94e093dd46;male;38;some_difficulty;;;;;
5ef2af7d-37e3-4874-8da7-00f2ecd49599;male;46;a_lot_of_difficulty;;;;;
5ef2af7d-37e3-4874-8da7-00f2ecd49599;female;39;some_difficulty;;;;;
5ef2af7d-37e3-4874-8da7-00f2ecd49599;female;12;a_lot_of_difficulty;;;;;
f4d79ce1-7b79-488a-b67b-2322291accc4;female;55;a_lot_of_difficulty;;;;;
7b5e4854-298e-4820-a7d2-d18f5a185b97;male;37;some_difficulty;;;;;
d4b4d8d0-92b0-46a8-84ba-a56939690cb7;male;62;no_difficulty;;some_difficulty;some_difficulty;;
d4b4d8d0-92b0-46a8-84ba-a56939690cb7;female;53;some_difficulty;;a_lot_of_difficulty;some_difficulty;;
d4b4d8d0-92b0-46a8-84ba-a56939690cb7;female;23;some_difficulty;;no_difficulty;no_difficulty;;
d4b4d8d0-92b0-46a8-84ba-a56939690cb7;female;19;some_difficulty;;no_difficulty;no_difficulty;;
0094acf3-a79a-46f6-926e-ca0383332bb5;male;61;;;some_difficulty;;;
f8804fab-e934-4c04-ae23-2c49d01ddfc5;female;80;some_difficulty;some_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;some_difficulty
4c5b8ff0-090b-4afb-94c0-eeab8d14beb0;male;15;;some_difficulty;;;;
a95dac23-186e-4304-8514-9a2babb94c96;female;53;some_difficulty;;;;;
a95dac23-186e-4304-8514-9a2babb94c96;female;24;some_difficulty;;;;;
a95dac23-186e-4304-8514-9a2babb94c96;female;16;some_difficulty;;;;;
b3d14504-652d-4697-adb2-bc548a22174f;male;16;;some_difficulty;;;;
7ddbd747-acfa-4a94-a4c4-43be81d9bd73;male;34;;a_lot_of_difficulty;;;;cannot_do_at_all
7ddbd747-acfa-4a94-a4c4-43be81d9bd73;female;32;;some_difficulty;;;;some_difficulty
e754ca6b-6b59-4e67-892b-0dee3f3da080;male;77;no_difficulty;;a_lot_of_difficulty;;;
e754ca6b-6b59-4e67-892b-0dee3f3da080;female;72;some_difficulty;;no_difficulty;;;
ff168db5-8cc7-4b47-9b74-ae2139a6c2b3;male;12;;;;;;a_lot_of_difficulty
488b74a2-3ca9-4e1c-a6d3-077899bf711a;male;70;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;
488b74a2-3ca9-4e1c-a6d3-077899bf711a;female;63;;;a_lot_of_difficulty;no_difficulty;no_difficulty;
aaf2ad14-dd75-41f0-bdcc-8c317cf2ee5c;male;63;some_difficulty;;some_difficulty;;;
aaf2ad14-dd75-41f0-bdcc-8c317cf2ee5c;female;60;no_difficulty;;a_lot_of_difficulty;;;
74eefad7-37ef-47d5-afad-9cacb5b4ab91;male;11;;;;;;some_difficulty
fd345c11-0f5d-4ee1-8ac4-b7e462e4d871;female;62;cannot_do_at_all;;cannot_do_at_all;;cannot_do_at_all;
e8ad8f8b-f36a-4f9b-9496-570b2cdc49d7;female;66;some_difficulty;;;;;
fd79cdf6-7602-48b0-b9a3-626f21661be8;female;39;some_difficulty;;;;;
2d6d7f84-903f-42dc-95a0-ab05cab8ed6b;female;57;;a_lot_of_difficulty;;;;
a5ef499c-dee6-4775-93b5-218c0a7d755e;male;55;some_difficulty;no_difficulty;;;;
a5ef499c-dee6-4775-93b5-218c0a7d755e;female;52;some_difficulty;some_difficulty;;;;
e66bed69-da28-453c-a05c-a0e85d5b0858;male;85;;;some_difficulty;;;
5d53420c-1f1c-441c-a9f0-274ac770ea06;female;53;some_difficulty;;;;;
69d6ab8b-7346-4e2b-b7e1-44b8b1145540;female;16;;some_difficulty;;;;
54d3fc1a-c84f-44de-bfd5-4b4d0e56f18d;male;43;some_difficulty;;;;;
54d3fc1a-c84f-44de-bfd5-4b4d0e56f18d;male;18;some_difficulty;;;;;
05fa2697-c426-4a68-80ef-403d46278a0e;female;80;some_difficulty;;;;;
6dbc85d1-59e5-4887-b9a1-0b0cdf90172b;male;30;;;a_lot_of_difficulty;;;
6d4ce915-8024-4ab5-911c-9f7a37bf81fc;male;71;some_difficulty;some_difficulty;some_difficulty;some_difficulty;some_difficulty;some_difficulty
6d4ce915-8024-4ab5-911c-9f7a37bf81fc;male;3;;;;;;
13ecf6d2-9cb6-4fe6-add6-7ab109aca40b;female;27;;a_lot_of_difficulty;;;;a_lot_of_difficulty
13ecf6d2-9cb6-4fe6-add6-7ab109aca40b;male;25;;a_lot_of_difficulty;;;;a_lot_of_difficulty
13ecf6d2-9cb6-4fe6-add6-7ab109aca40b;female;24;;some_difficulty;;;;some_difficulty
a852bdca-8e4b-4f48-aefc-cffc8198d0bb;male;36;;;some_difficulty;;;
6b2a1133-fcd3-4c1d-81ec-1e3ec77eb33f;female;11;some_difficulty;some_difficulty;;;;
6361373f-4948-429d-a9ae-965c14213e4b;female;22;some_difficulty;;;;;
350371f1-b758-43c0-b44d-ef8f552326e4;female;41;;some_difficulty;;;;
239d5be0-ebab-4a83-acf1-5dbf5c4688cb;male;10;some_difficulty;;;;;
7734ec87-699b-42da-bcd0-25515166f232;male;70;;;some_difficulty;some_difficulty;;
afa50846-3f4f-4a46-875a-d1f1b054a770;female;7;;;a_lot_of_difficulty;;;
718284ef-5f77-4a55-92a4-6fc731a42cb0;male;29;;some_difficulty;;;;
84c4767e-2c9d-4cc9-a101-a5f65f3d67a1;female;60;;;some_difficulty;;;
9db85d05-110b-4ee5-a165-0c2631358402;male;23;some_difficulty;;no_difficulty;;;
9db85d05-110b-4ee5-a165-0c2631358402;male;17;some_difficulty;;no_difficulty;;;
9db85d05-110b-4ee5-a165-0c2631358402;male;13;some_difficulty;;no_difficulty;;;
9db85d05-110b-4ee5-a165-0c2631358402;female;6;some_difficulty;;no_difficulty;;;
9db85d05-110b-4ee5-a165-0c2631358402;male;42;no_difficulty;;some_difficulty;;;
53682658-c3ec-44f9-af38-3848d575b7bc;female;86;;;a_lot_of_difficulty;;;
4201c756-48bc-4b5c-91a0-f57eb6b982f6;male;70;a_lot_of_difficulty;;;;;
7dd28ffe-8f4f-4867-a58d-1e40367c47c0;male;38;a_lot_of_difficulty;;;;;
97603481-dfa7-4834-a480-cce7ef423ffe;male;18;;;;a_lot_of_difficulty;;
5c47ed59-b37a-4881-9c4a-21433c765dc4;female;77;;;a_lot_of_difficulty;;;
c0e96e34-b604-43a8-8303-87ed448a051b;male;76;;some_difficulty;;;;
685da432-a9a0-4594-a6c9-0bbe8eb1cae0;male;61;some_difficulty;;;;;
8e20f883-b423-44e0-a998-ce1ae7c83879;male;16;some_difficulty;;no_difficulty;;;
8e20f883-b423-44e0-a998-ce1ae7c83879;male;51;no_difficulty;;some_difficulty;;;
91f69ac8-264a-4617-89cd-9b7d376c6492;male;26;some_difficulty;;;;;
0174c4d3-369a-42f6-965f-ea53b6de5980;male;6;some_difficulty;;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
5e47951d-31af-4b6e-aa70-2a54b85c9397;female;1;;;;;;
079bbf8f-e36c-4138-b824-062329422ed0;male;33;some_difficulty;;;;;
a266ca5a-478d-4b1e-a264-64a061561771;male;15;;;;some_difficulty;some_difficulty;some_difficulty
05dc607a-c257-422a-9787-cd1019fcb153;male;64;;some_difficulty;;;;
d110c4ab-8eba-4861-910d-0d94e22e9054;male;40;;;a_lot_of_difficulty;;;
436ac546-a94b-4989-a9ff-fa7a140f0841;female;21;;;;some_difficulty;;
673f7103-b149-4d5a-b227-61685f361737;male;35;;;a_lot_of_difficulty;;;
15213775-5a9d-49e3-9a1b-2343d1da1806;female;63;;;some_difficulty;;;
629fe917-ba1a-49f8-aa81-51f484ca96bb;male;84;some_difficulty;;;;;
599174c9-c98f-4b71-835e-014ca8d64034;female;51;some_difficulty;;some_difficulty;;;
c4ffe1b6-95ac-4121-a601-c2fa59d8dfe0;male;76;;no_difficulty;a_lot_of_difficulty;cannot_do_at_all;;
ac3156a7-b86e-4688-ab76-9ca63835fa34;male;28;;some_difficulty;;;;
51b24aa3-608d-43f8-8a05-4ba75bde2d83;male;2;;;;;;
51b24aa3-608d-43f8-8a05-4ba75bde2d83;female;13;a_lot_of_difficulty;;;;;
d846f435-6aa2-4a79-8290-8997980808f0;female;40;;;a_lot_of_difficulty;;;
16febc4c-0e13-466b-9116-eebcfcb3168e;male;9;;;;;;a_lot_of_difficulty
16febc4c-0e13-466b-9116-eebcfcb3168e;female;5;;;;;;a_lot_of_difficulty
16febc4c-0e13-466b-9116-eebcfcb3168e;female;3;;;;;;
a3804ca7-d672-48af-9e69-d99c62c53929;male;18;some_difficulty;no_difficulty;;;;
a3804ca7-d672-48af-9e69-d99c62c53929;female;41;no_difficulty;some_difficulty;;;;
68193625-9bfb-4c62-8742-543ccbef660e;male;10;;;some_difficulty;;;
10277fc3-9308-47fd-a180-48f71be8a195;male;14;;some_difficulty;;;;
af6adf67-7748-44d8-9977-030fe42dd6f6;male;75;a_lot_of_difficulty;a_lot_of_difficulty;;;;
d0e530de-6dbd-4e00-b7eb-197417b3e317;male;65;;;;;some_difficulty;some_difficulty
f3ac3452-bd34-4459-876d-3c538bc5281d;male;20;;a_lot_of_difficulty;;;;some_difficulty
f3ac3452-bd34-4459-876d-3c538bc5281d;female;10;;a_lot_of_difficulty;;;;some_difficulty
d2f53c63-ea5b-4022-90a7-244f05e76c56;female;50;;;;;;some_difficulty
8614973c-151d-4ff3-9b26-61791358adab;male;22;no_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
8614973c-151d-4ff3-9b26-61791358adab;female;52;some_difficulty;no_difficulty;no_difficulty;no_difficulty;no_difficulty;no_difficulty
1d79af73-9490-4c9a-9b6a-f01982b56915;female;15;no_difficulty;;no_difficulty;;no_difficulty;
1d79af73-9490-4c9a-9b6a-f01982b56915;male;45;no_difficulty;;some_difficulty;;some_difficulty;
92c568ed-f13a-4f3c-b007-db2484e6631a;female;75;some_difficulty;;;;;
9ee9036d-7dcf-46d3-b554-e242156ffdee;male;16;some_difficulty;;;;;
9ee9036d-7dcf-46d3-b554-e242156ffdee;female;14;some_difficulty;;;;;
56befdf6-467e-472c-95aa-ced6d7870538;male;57;;;some_difficulty;;;
2bd13e07-fbaa-49b4-a834-79683e8569c7;male;20;some_difficulty;;;;;
49d93b74-0c5b-4695-a5a0-28020bf6000b;male;26;a_lot_of_difficulty;;;;;
b4cb3b27-a710-4832-a60c-484219291cc2;female;2;;;;;;
95feb81c-0849-410c-88ed-00b474e915aa;male;8;;some_difficulty;;;;
95feb81c-0849-410c-88ed-00b474e915aa;male;18;;some_difficulty;;;;
430704da-f8b3-4808-b6b9-3e7963cd9bfa;female;14;;;some_difficulty;;;
c23f4cbd-65f5-4ce8-8248-9810eefa0ab7;female;65;some_difficulty;;;;;
238a148e-bcc2-4fac-9665-6cfc30043f67;male;57;no_difficulty;;no_difficulty;;no_difficulty;
238a148e-bcc2-4fac-9665-6cfc30043f67;female;13;no_difficulty;;no_difficulty;;no_difficulty;
902ef66a-0e79-4397-9e00-0aee0ea50e1a;female;60;some_difficulty;;a_lot_of_difficulty;;;
902ef66a-0e79-4397-9e00-0aee0ea50e1a;female;30;no_difficulty;;no_difficulty;;;
140419e2-f6ca-4d39-b473-1ad30fb7c31b;female;40;;;;a_lot_of_difficulty;;
8d414ff8-d9cc-4b94-b3ed-93302dc5abe9;male;70;no_difficulty;;some_difficulty;;;
8d414ff8-d9cc-4b94-b3ed-93302dc5abe9;female;65;some_difficulty;;some_difficulty;;;
ec028859-b943-4126-8ab3-63e434b83569;female;63;;;some_difficulty;;;
23947e70-433b-4650-bd22-85fcc72be725;male;18;;;some_difficulty;;;
afb8bc4f-0ae9-4f6f-9b14-2dbeca57a1e5;female;65;;;a_lot_of_difficulty;;;
0617eab7-0112-4dd0-93db-f16cd4256b00;female;58;;a_lot_of_difficulty;;;;
a32c1733-184b-4a13-9c3f-cca2cf292f03;female;63;;;some_difficulty;;;
a32c1733-184b-4a13-9c3f-cca2cf292f03;male;63;;;some_difficulty;;;
28b69f3f-5f7f-421e-b97c-2f823b93fa89;male;81;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;;some_difficulty;
b2e5c6ce-3158-4d97-aebb-d5a859230417;female;20;some_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;some_difficulty;some_difficulty;no_difficulty
671a2373-a5a2-4dc7-a634-f321a736c028;female;70;;;some_difficulty;;;
930bb959-0243-47e0-a854-e580261d6ba4;male;84;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;;
6ced4bdd-102e-4f70-83b1-39705c741600;male;59;some_difficulty;;;;;
fcd1a9be-5d36-4734-893d-8e92a3d756b1;male;25;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
da33b22f-db5b-4d10-9ea0-d453958ed692;male;63;cannot_do_at_all;;;;;
3e5739ed-5e00-48ca-9294-a51a8e98fde5;female;20;;;cannot_do_at_all;;;
473e401e-32c6-4eac-a6de-426a8f08d86a;male;5;;;;;;some_difficulty
a1122aea-3f62-437a-8133-a3c131c2b6f2;female;61;;;some_difficulty;;;
97b92ea2-b8b8-4ede-b068-916dfeabee7f;male;31;;;;some_difficulty;;
b7b9db60-ae77-40f3-b17e-c2db2f43ab3e;female;62;some_difficulty;;;;;
4fb03287-6db5-4351-ba38-461f87fddb7e;female;60;some_difficulty;;some_difficulty;;;
52592b96-7848-4712-acc5-ebf93a6d5ba9;female;63;;some_difficulty;;;;
9f7e2bf6-2594-4b38-86c9-7d973b3322e2;female;76;some_difficulty;;;;;
d1d3204d-6c58-4c80-9e48-420b20407707;female;20;;no_difficulty;;;;no_difficulty
d1d3204d-6c58-4c80-9e48-420b20407707;female;16;;some_difficulty;;;;some_difficulty
d1d3204d-6c58-4c80-9e48-420b20407707;male;13;;no_difficulty;;;;no_difficulty
6b147d32-74aa-487c-88e8-3ae990bb7c35;female;48;some_difficulty;;;;;
9bb8e091-2d81-4377-82b0-439b20c6245b;male;40;some_difficulty;;;;;
c9e914f4-cf75-46ef-945c-da84fd58e8ca;female;29;a_lot_of_difficulty;;;;;
1b4e4044-b793-4605-a4d9-a4c338fbebd1;male;60;;;some_difficulty;;;
1b4e4044-b793-4605-a4d9-a4c338fbebd1;female;57;;;some_difficulty;;;
e30c2a6e-183c-4500-87cf-fdf80e4757a9;female;82;some_difficulty;;a_lot_of_difficulty;;;
f57bf7d7-a2d1-451b-aa97-bd51c1c91b85;female;70;;;a_lot_of_difficulty;;;
6ca144fa-506f-498f-b6cb-9cf491ae8b90;female;33;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
6ca144fa-506f-498f-b6cb-9cf491ae8b90;female;26;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
6ca144fa-506f-498f-b6cb-9cf491ae8b90;female;22;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
6ca144fa-506f-498f-b6cb-9cf491ae8b90;female;18;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
6fe5dc25-f824-4fa2-a9e2-374f751c6501;male;20;;cannot_do_at_all;;;;cannot_do_at_all
6fe5dc25-f824-4fa2-a9e2-374f751c6501;female;21;;a_lot_of_difficulty;;;;some_difficulty
6fe5dc25-f824-4fa2-a9e2-374f751c6501;male;14;;a_lot_of_difficulty;;;;some_difficulty
6e049152-936b-4c79-acb6-458d246bfda8;female;73;;;some_difficulty;;;
614c2328-c217-44ae-915a-5e4c4b7b99a0;male;16;;;some_difficulty;;;
72d3a4cb-2ba1-4062-b17c-f40bec13e1fa;female;56;some_difficulty;;some_difficulty;;;
3872340b-b346-4004-9f81-998f17b7c1ac;male;49;;;some_difficulty;some_difficulty;;
3872340b-b346-4004-9f81-998f17b7c1ac;female;48;;;some_difficulty;some_difficulty;;
09e52b28-6e23-41ba-9fda-7e4e7e1b1e8a;male;81;some_difficulty;some_difficulty;a_lot_of_difficulty;;cannot_do_at_all;
4e5d3221-e596-48f8-be7b-325448edf29d;female;68;;;some_difficulty;;;
1f4f6a14-63ad-4bb1-806c-cf5be932e580;female;73;;;some_difficulty;;;
bfd195ac-f4be-4d15-9a9b-da142abbd3ee;female;46;some_difficulty;;;;;
ae101d6a-6935-4fe9-a0aa-dab6ff724114;male;70;no_difficulty;no_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;
ae101d6a-6935-4fe9-a0aa-dab6ff724114;female;75;some_difficulty;some_difficulty;a_lot_of_difficulty;;no_difficulty;
b830671e-c37e-41dc-bee0-74118bb1e971;male;78;a_lot_of_difficulty;no_difficulty;no_difficulty;;;
b830671e-c37e-41dc-bee0-74118bb1e971;female;60;no_difficulty;some_difficulty;a_lot_of_difficulty;;;
6e837473-abec-4ec7-aa40-237178ab2ce1;female;71;;;cannot_do_at_all;;a_lot_of_difficulty;
ab75095a-25e1-45ab-9e29-9a4ee685d93d;female;71;;;some_difficulty;;;
e510aa13-5c7f-475c-9912-5e2c315a1cdf;female;10;some_difficulty;;;;;
e510aa13-5c7f-475c-9912-5e2c315a1cdf;female;12;some_difficulty;;;;;
e510aa13-5c7f-475c-9912-5e2c315a1cdf;female;15;some_difficulty;;;;;
0a89d472-5558-406f-b4a0-5a811dc720b4;male;75;some_difficulty;;some_difficulty;;;
0a89d472-5558-406f-b4a0-5a811dc720b4;female;65;some_difficulty;;some_difficulty;;;
4cc78c19-947e-4cca-9ce2-b35adb166f75;female;20;;a_lot_of_difficulty;no_difficulty;no_difficulty;;
4cc78c19-947e-4cca-9ce2-b35adb166f75;female;15;;no_difficulty;a_lot_of_difficulty;no_difficulty;;
4cc78c19-947e-4cca-9ce2-b35adb166f75;male;11;;no_difficulty;no_difficulty;a_lot_of_difficulty;;
4f561ab0-c3ea-40c9-8e69-1b16f072d4e2;male;54;a_lot_of_difficulty;;;;;
4f561ab0-c3ea-40c9-8e69-1b16f072d4e2;female;54;a_lot_of_difficulty;;;;;
4f561ab0-c3ea-40c9-8e69-1b16f072d4e2;male;19;some_difficulty;;;;;
f1c7352f-99e9-4716-9ca6-f0c049ee2c02;male;81;some_difficulty;some_difficulty;some_difficulty;;;
f1c7352f-99e9-4716-9ca6-f0c049ee2c02;female;72;some_difficulty;some_difficulty;a_lot_of_difficulty;;;
df757970-50c1-4ec3-801e-809854c620e1;male;38;;a_lot_of_difficulty;;;;
f0c5717b-10b7-4a49-9431-f951dc8c52ad;female;69;;;a_lot_of_difficulty;;;
76f65d92-7e8d-4c57-b6c1-f0d5ba910833;female;85;;some_difficulty;;;;
f38d1abe-08ce-4ed6-8cf9-c28f95a4dd2a;male;47;some_difficulty;;;;;
be9a4ba4-b719-4f92-bbe4-7371bfa4fbc3;female;62;;some_difficulty;;;;
bb5d9b1b-62d1-44eb-aa7f-e0ba13c438fd;male;57;a_lot_of_difficulty;;;;;
bb5d9b1b-62d1-44eb-aa7f-e0ba13c438fd;female;58;some_difficulty;;;;;
7f0776db-f6d3-416a-a6cd-4f7859e0e5a7;male;39;;some_difficulty;;;;
6bcda7a8-1953-487d-bb3f-c46f37fa2072;female;26;some_difficulty;;;;;
6a739760-320d-4786-88a3-cb11b88bbd3e;male;32;;some_difficulty;;;;
ea3b2ca4-90bf-4229-a719-6e49ad7fda61;female;25;a_lot_of_difficulty;some_difficulty;;;;some_difficulty
ea3b2ca4-90bf-4229-a719-6e49ad7fda61;female;10;no_difficulty;some_difficulty;;;;no_difficulty
ea3b2ca4-90bf-4229-a719-6e49ad7fda61;male;24;a_lot_of_difficulty;no_difficulty;;;;no_difficulty
976f6f1c-cd8e-4d5e-a8b9-3fa5af6b1f40;male;60;a_lot_of_difficulty;;;;;
976f6f1c-cd8e-4d5e-a8b9-3fa5af6b1f40;female;57;some_difficulty;;;;;
bfb1315a-8c51-4c28-af92-f1484317f900;male;60;;some_difficulty;;;;
2e72236c-2ae5-476e-a917-94de7c3705e7;male;38;a_lot_of_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;some_difficulty;
2e72236c-2ae5-476e-a917-94de7c3705e7;male;28;no_difficulty;no_difficulty;;no_difficulty;a_lot_of_difficulty;
2e72236c-2ae5-476e-a917-94de7c3705e7;female;68;a_lot_of_difficulty;no_difficulty;;no_difficulty;some_difficulty;
c9b5fc5c-dbde-442a-a118-ef1fd4f2e0c2;male;74;some_difficulty;;no_difficulty;;;
